Time (TI),Pressure 1,Pressure 2,Pressure 3,Pressure 4,Pressure 5,Pressure 6,Pressure 7,Pressure 8,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
91561933,0.09914,-0.5226000000000001,-0.8814000000000001,0.2031,0.08889000000000001,0.3098,0.4022,0.06855,0.342,0.007568,-1.725,100.4,-34.79,9.918000000000001
91562127,0.049920000000000006,-0.614,-0.7407,0.44220000000000004,0.011550000000000001,-0.11900000000000001,0.1632,-0.07206,-0.09497000000000001,-0.6442,-0.9440000000000001,132.8,-55.93,17.63
91562312,0.08507,-0.45930000000000004,-1.036,-0.2609,0.07483000000000001,0.5208,-0.054740000000000004,0.42710000000000004,0.2258,-0.19010000000000002,-1.156,-109.60000000000001,44.96,-19.25
91562496,0.1905,-1.014,-1.0150000000000001,0.055490000000000005,0.02561,-0.34400000000000003,-0.16720000000000002,0.18100000000000002,-0.05981,-0.03125,-0.5495,-189.9,58.910000000000004,10.39
91562692,0.14830000000000002,0.20850000000000002,-0.6353,-0.1554,0.060770000000000005,0.38720000000000004,-0.005522,0.3638,-0.006591,-0.034420000000000006,-0.8464,-92.19,55.35,-0.3967
91562877,0.01476,-0.1078,-0.6986,-0.021840000000000002,0.08186,-0.09090000000000001,0.17020000000000002,0.2021,-0.09277,0.1015,-1.26,116.80000000000001,-20.64,20.64
91563060,0.07101,-0.382,-0.79,0.1539,0.02561,0.4223,0.36710000000000004,0.07558000000000001,0.3286,-0.11710000000000001,-1.558,90.56,-32.27,7.98
91563284,0.1553,-0.43820000000000003,-0.7337,0.3367,0.046700000000000005,0.2606,-0.132,-0.022840000000000003,-0.10790000000000001,-0.5869,-0.9831000000000001,35.67,-0.12200000000000001,0.595
91563480,0.2257,-0.31870000000000004,-0.6493,0.1539,0.10990000000000001,-0.126,0.339,-0.008786,-0.24600000000000002,-0.16790000000000002,-0.034910000000000004,-80.07000000000001,30.68,-14.030000000000001
91563665,0.1905,-0.5226000000000001,-1.0070000000000001,0.09065000000000001,0.02561,-0.11900000000000001,0.08588000000000001,0.1177,0.02099,0.08447,-0.4631,-161.8,44.54,-1.8920000000000001
91563852,0.028820000000000002,-0.20620000000000002,-0.7407,-0.07106000000000001,0.117,-0.013560000000000001,-0.02661,0.3287,0.1062,-0.10880000000000001,-1.044,-63.24,40.77,-3.25
91564037,0.14830000000000002,0.11710000000000001,-0.7196,0.2101,0.03264,0.07784,0.4796,0.08965000000000001,0.047360000000000006,-0.052000000000000005,-1.3840000000000001,99.88,-22.12,17.740000000000002
91564230,0.07101,-0.375,-0.8111,0.1961,0.05373000000000001,0.4505,0.4444,0.02637,-0.08227000000000001,-0.09570000000000001,-1.56,110.4,-32.5,19.13
91564414,0.028820000000000002,-0.6,-0.8954000000000001,0.44920000000000004,-0.037660000000000006,-0.2034,0.128,-0.1494,0.1572,-0.4274,-1.059,107,-50.84,7.904
91564599,0.14830000000000002,-0.3539,-0.7407,0.1398,0.1521,0.1622,0.24760000000000001,0.1388,0.04907,0.09179000000000001,-0.5344,-72.95,33.81,-14.46
91564785,0.2046,-1.042,-1.078,0.04846,0.117,-0.1893,-0.04771,0.18100000000000002,0.22260000000000002,0.03857,-0.3286,-183,50.76,-4.455
91564970,0.1694,0.1312,-0.7126,-0.17650000000000002,0.1029,0.2958,0.1351,0.3638,0.0354,-0.08984,-0.8581000000000001,-85.83,52.44,-5.615
91565166,0.1202,-0.43820000000000003,-0.8111,0.055490000000000005,0.1029,-0.35100000000000003,0.001508,0.2162,0.2404,-0.1481,-1.369,93.32000000000001,-23.69,10.17
91565349,0.1061,-0.3257,-0.7407,0.3226,-0.08688000000000001,0.4364,0.4515,-0.022840000000000003,0.015860000000000003,-0.2165,-1.372,89.29,-32.39,12.870000000000001
91565533,0.1342,-0.6422,-0.8462000000000001,0.5195000000000001,0.00452,-0.3229,0.08588000000000001,-0.1986,-0.060050000000000006,-0.4384,-1.244,163.5,-68.02,22.87
91565727,-0.01336,0.03982,-0.5017,-0.1343,0.08186,-0.02059,-0.33590000000000003,0.399,-0.1628,0.2111,-0.05541000000000001,-6.546,-17.39,-19.45
91565912,0.1342,-0.5859,-0.9025000000000001,0.06956000000000001,0.039670000000000004,-0.3229,0.008539999999999999,0.2091,-0.1545,-0.1965,-0.2482,-143.5,35.62,-13.83
91566096,0.1975,0.314,-0.6845,-0.2187,0.060770000000000005,0.2114,0.001508,0.3357,0.009765,0.0476,-0.9824,-112.9,50.82,-2.319
91566291,0.1202,-0.2765,-0.797,-0.0359,0.1029,-0.0698,-0.01958,0.3146,0.1149,0.03613,-1.522,62.31,-10.65,6.118
91566475,0.1764,-0.1781,-0.9446,0.4562,0.0678,0.3028,0.3179,-0.1915,0.1889,0.08349000000000001,-1.5350000000000001,85.57000000000001,-33.03,13.450000000000001
91566657,0.007732999999999999,-0.7476,-0.8603000000000001,0.6672,-0.07985,-0.6885,-0.1109,-0.46580000000000005,0.057120000000000004,-0.0002441,-1.108,209.8,-87.92,25.87
91566852,0.1694,-0.06563000000000001,-0.5228,0.04143,0.2154,-0.24550000000000002,0.09994000000000001,0.1388,-0.3879,-0.4768,-0.08251,-89.87,15.06,23.77
91567035,0.07804000000000001,-0.46640000000000004,-0.9376000000000001,-0.007783,0.060770000000000005,-0.2666,-0.061770000000000005,0.2091,-0.187,-0.04003,-0.2363,-149.4,29.92,-14
91567221,0.07804000000000001,-0.2625,-0.804,-0.0007524,0.0678,-0.1612,0.07885,0.2584,-0.15990000000000001,-0.01708,-0.6923,-111.80000000000001,39.910000000000004,-0.7934
91567415,0.08507,-0.5367000000000001,-0.7548,0.006278,0.117,-0.09090000000000001,0.10690000000000001,0.2584,0.08569,0.2194,-1.293,61.47,-6.042,13.35
91567600,0.1272,-0.2836,-0.8181,0.3648,0.08889000000000001,0.2044,0.24050000000000002,-0.1564,0.19970000000000002,-0.013420000000000001,-1.556,87.31,-33.44,9.826
91567782,0.07804000000000001,-0.6,-0.7126,0.5336000000000001,-0.0025109999999999998,0.0005025,0.04369000000000001,-0.3462,0.03393,-0.2526,-1.346,197.3,-71.5,23.25
91567978,0.1694,-0.7617,-1.324,-0.2609,0.09592,0.5419,-0.4484,0.04746,-0.111,0.4958,-2.529,34.82,-46.52,-26.16
91568163,0.1342,-0.4312,-1.05,-0.0359,0.060770000000000005,-0.4565,-0.1602,0.2373,0.3039,0.0051259999999999995,-0.4572,-144.8,34.28,-16.54
91568348,0.1272,-0.7547,-0.8673000000000001,-0.2679,0.1381,0.48560000000000003,0.10690000000000001,0.41300000000000003,-0.1359,-0.4152,-1.088,-137.8,51.28,-5.111
91568532,0.04288,-0.7828,-0.8462000000000001,-0.2116,0.131,-0.3791,-0.132,0.399,0.1418,-0.1101,-1.314,24.810000000000002,6.179,4.3180000000000005
91568542,0.09914,0.06092,-0.6564,0.06956000000000001,0.060770000000000005,-0.2596,0.04369000000000001,0.08261,0.3161,-0.1406,-1.312,41.35,1.296,10.55
91568725,0.11320000000000001,-0.43820000000000003,-1.029,0.3789,0.02561,0.6051000000000001,0.4374,-0.1915,-0.0227,0.037590000000000005,-1.4060000000000001,93.68,-28.560000000000002,16.46
91568917,0.0921,-0.6984,-0.7689,0.3508,0.060770000000000005,0.1973,0.2546,-0.1705,0.11710000000000001,-0.268,-1.211,199.8,-56.61,21.05
91569102,-0.020390000000000002,-0.4172,-0.5790000000000001,0.2031,0.1521,0.5700000000000001,-0.01958,0.12480000000000001,0.1696,0.3649,-1.323,-0.534,6.5,-16.69
91569287,0.08507,-0.5226000000000001,-0.9095000000000001,0.17500000000000002,0.1451,0.09190000000000001,0.33190000000000003,0.08965000000000001,-0.1323,-0.3393,0.08593,-120.10000000000001,16.44,-5.95
91569473,0.14830000000000002,-0.01642,-0.6915,-0.057,0.1029,0.014560000000000002,0.10690000000000001,0.23020000000000002,-0.050780000000000006,-0.2556,-0.8237,-124.2,49.28,-3.7840000000000003
91569658,0.09914,-0.4101,-0.8321000000000001,-0.0359,0.09592,-0.3791,-0.08989000000000001,0.30760000000000004,0.341,-0.05859,-1.239,24.45,3.601,1.037
91569851,0.16240000000000002,-0.46640000000000004,-0.8392000000000001,0.1328,0.1029,0.4645,0.2265,0.04746,0.2741,-0.3261,-1.496,95.8,-33.92,10.94
91570042,0.0921,-0.8179000000000001,-0.9165000000000001,0.42810000000000004,0.060770000000000005,-0.133,-0.01958,-0.29000000000000004,0.1711,-0.3164,-1.473,210.9,-60.050000000000004,17.76
91570225,0.2538,-0.10070000000000001,-0.7196,0.4703,0.09592,0.9215000000000001,-0.1461,0.033400000000000006,-0.9116000000000001,-0.4121,-1.104,-1.098,-104.30000000000001,12.23
91570411,0.05695000000000001,-0.48040000000000005,-0.9728,-0.007783,0.011550000000000001,-0.03465,0.029630000000000004,0.2162,-0.1638,-0.1506,-0.30710000000000004,-122.10000000000001,37.78,-1.922
91570604,0.1694,-0.6211,-0.8392000000000001,0.006278,0.060770000000000005,0.49970000000000003,0.1351,0.3779,0.1696,-0.11860000000000001,-0.6933,-159.3,44.35,-3.799
91570787,0.1342,-0.48750000000000004,-0.8603000000000001,-0.07106000000000001,0.1029,-0.1963,0.008539999999999999,0.1177,0.4355,0.014640000000000002,-1.5070000000000001,37.58,4.6690000000000005,6.317
91570979,0.16240000000000002,-0.45230000000000004,-0.8532000000000001,0.6179,0.011550000000000001,0.36610000000000004,0.4585,-0.3392,0.3166,-0.17650000000000002,-1.592,82.53,-30.91,7.461
91571160,0.07101,-0.6914,-0.7618,0.4703,0.046700000000000005,0.134,0.114,-0.27590000000000003,0.03613,-0.27490000000000003,-1.447,213.9,-60.36,23.07
91571355,0.11320000000000001,-0.382,-0.7829,0.3578,0.0678,0.2606,0.9085000000000001,0.5677,-0.001464,-0.19820000000000002,-1.056,13.06,-22.46,4.898
91571539,0.007732999999999999,-0.7054,-0.9376000000000001,0.013300000000000001,0.10990000000000001,-0.2315,-0.08286,0.27940000000000004,0.14250000000000002,-0.1511,-0.1845,-113.10000000000001,12.17,-25.37
91571722,0.1553,0.09607,-0.7126,-0.1484,0.09592,0.35900000000000004,0.09994000000000001,0.3287,-0.07128000000000001,-0.1105,-0.4863,-106.5,42.660000000000004,-1.77
91571914,0.01476,-0.8109000000000001,-0.8532000000000001,-0.24680000000000002,0.10990000000000001,-0.2174,-0.04771,0.399,0.1323,-0.19160000000000002,-1.327,27.900000000000002,-0.09155,-1.739
91572098,0.1061,-0.31170000000000003,-0.8603000000000001,0.182,0.02561,0.5067,0.2194,-0.11420000000000001,0.03662,0.2026,-1.522,66.48,-21.46,11.01
91572289,-0.01336,-0.7265,-0.7689,0.5476,0.00452,0.04972000000000001,-0.09692,-0.1915,-0.01733,-0.5812,-1.444,209.9,-59.230000000000004,22.06
91572475,0.03585,-0.1218,-0.8673000000000001,-0.3663,0.1029,0.2676,-0.33590000000000003,0.188,-0.1618,-0.07617,-1.074,-88.10000000000001,13.71,-16.31
91572659,0.14830000000000002,-0.6773,-0.9446,0.013300000000000001,0.0678,-0.3932,-0.1461,0.1951,0.12250000000000001,0.06176,-0.24780000000000002,-156.8,22.67,-10.91
91572852,0.09914,0.1101,-0.6001000000000001,-0.3241,0.131,0.06378,0.1351,0.624,0.029050000000000003,-0.4062,-1.099,-72.69,48.95,-3.036
91573036,0.1553,-0.4031,-0.8392000000000001,-0.17650000000000002,0.018580000000000003,-0.1471,-0.132,0.2232,0.44010000000000005,0.154,-1.57,98.51,-25.63,13.19
91573228,0.2046,-0.1922,-0.6845,0.3929,0.046700000000000005,0.5278,0.4022,-0.058,-0.1704,-0.4667,-1.633,72.69,-19.27,13.44
91573410,0.04288,-0.607,-0.6634,0.3508,-0.01657,-0.1963,-0.07583000000000001,-0.2267,-0.135,-0.9277000000000001,-1.319,164.4,-41.44,23.23
91573605,0.06398000000000001,-0.5578000000000001,-0.9376000000000001,0.013300000000000001,0.1451,0.2044,0.2054,0.12480000000000001,0.023430000000000003,-0.09082000000000001,-1,-116.10000000000001,44.21,-20.06
91573790,0.1905,-1.106,-1.092,0.027370000000000002,0.060770000000000005,-0.34400000000000003,0.01557,0.1388,0.1884,0.04907,-0.44620000000000004,-194.60000000000002,39.33,5.34
91573974,0.08507,-0.5156000000000001,-0.7407,-0.521,0.011550000000000001,0.37310000000000004,-0.005522,0.4693,0.2934,-0.27340000000000003,-1.2730000000000001,-69.68,49.01,-0.1525
91574167,0.09914,0.1242,-0.804,0.2172,0.09592,0.1762,0.339,0.061520000000000005,-0.022940000000000002,-0.18230000000000002,-1.494,115.9,-21.89,21.11
91574349,0.14830000000000002,-0.382,-0.6634,0.5617,-0.115,0.18330000000000002,0.3179,-0.29000000000000004,-0.06713000000000001,-0.321,-1.559,67.21000000000001,-26.94,16.32
91574542,0.0921,-0.5507000000000001,-0.8532000000000001,0.28040000000000004,0.02561,-0.2526,0.09994000000000001,-0.08613000000000001,0.1203,-0.23090000000000002,-1.1280000000000001,79.78,-41.12,5.676
91574728,0.07101,-0.45230000000000004,-0.8111,-0.028870000000000003,0.1381,0.4505,0.24050000000000002,0.3498,0.05029,0.2641,-0.8156,-77.48,37.71,-22.59
91574913,0.11320000000000001,-0.8109000000000001,-0.9095000000000001,-0.007783,0.1451,-0.04168,0.09291,0.28650000000000003,-0.2695,-0.4179,-0.6955,-185.4,49.480000000000004,-2.838
91575097,0.11320000000000001,-0.389,-0.7478,-0.28900000000000003,0.131,0.3309,-0.061770000000000005,0.2232,0.041990000000000006,-0.08129,-0.8996000000000001,-40.67,28.060000000000002,3.189
91575291,0.14830000000000002,-0.002358,-0.7478,0.3929,0.0678,0.2817,0.4304,-0.10010000000000001,0.1411,-0.2175,-1.46,112.80000000000001,-28.1,14.200000000000001
91575472,0.08507,-0.7617,-0.797,0.4773,0.1029,0.3028,0.17020000000000002,-0.1212,0.15990000000000001,-0.3039,-1.742,104.5,-33.61,13.530000000000001
91575667,0.1272,-0.4242,-0.7689,0.182,0.060770000000000005,0.10590000000000001,0.05072,0.02637,-0.047110000000000006,-0.21430000000000002,-1.316,21.28,-41.74,-4.135
91575851,0.07804000000000001,-0.5507000000000001,-0.8392000000000001,0.1539,0.1451,0.1903,0.2827,0.1177,0.2446,0.02832,-0.6555000000000001,-88.07000000000001,41.38,-24.78
91576037,0.1061,-0.7898000000000001,-1.022,-0.04997000000000001,0.131,-0.09090000000000001,-0.02661,0.2232,-0.1145,-0.5532,-0.8173,-146.6,48.52,-3.021
91576220,0.04288,-0.7125,-0.8814000000000001,-0.3452,0.131,-0.126,-0.1039,0.3779,0.3588,-0.0051259999999999995,-1.429,-42.34,29.38,-0.2288
91576414,0.04288,0.25070000000000003,-0.6775,0.5336000000000001,0.02561,0.2887,0.5077,-0.1986,-0.13670000000000002,-0.1694,-1.374,122.5,-34.85,21.22
91576595,0.1061,-0.382,-0.7759,0.6039,0.08186,0.15510000000000002,0.1772,-0.28300000000000003,0.20550000000000002,0.12010000000000001,-1.518,141.6,-54.22,14.370000000000001
91576789,0.07101,-0.4172,-0.8884000000000001,0.1047,0.10990000000000001,0.02159,0.08588000000000001,0.005275,-0.039060000000000004,-0.14500000000000002,-1.3860000000000001,-66.69,-9.948,-5.416
91576974,0.07101,-0.4101,-0.7689,0.2101,0.00452,-0.126,0.008539999999999999,0.02637,0.153,-0.1477,-0.6577000000000001,-40.84,12.6,-7.08
91577158,0.1553,-0.4312,-0.9095000000000001,0.06956000000000001,0.039670000000000004,-0.2948,0.07885,0.1529,0.06762,-0.029050000000000003,-0.5236000000000001,-142.70000000000002,48.47,-2.2880000000000003
91577354,0.1061,-0.46640000000000004,-0.797,-0.4015,0.08889000000000001,0.03565,-0.125,0.5044000000000001,0.2768,0.07739,-1.395,-22.91,24.88,1.815
91577538,0.11320000000000001,-0.4242,-0.797,0.055490000000000005,0.09592,0.1411,0.07182000000000001,0.09668,0.3286,0.1086,-1.3840000000000001,97.39,-26.8,7.431
91577720,0.1694,-0.6632,-0.7618,0.42810000000000004,0.07483000000000001,0.12000000000000001,0.06478,-0.16340000000000002,0.20620000000000002,-0.14550000000000002,-1.54,153.5,-61.26,14.57
91577916,0.09914,-0.5367000000000001,-0.9376000000000001,0.4,0.0678,-0.3159,-0.03364,0.08965000000000001,-0.7514000000000001,-0.5910000000000001,-1.602,-20.84,-14.06,-0.8392000000000001
91578102,0.04288,-0.2695,-0.5790000000000001,0.2242,0.018580000000000003,-0.09793,0.1351,0.08261,-0.25120000000000003,-0.05249,-0.3649,-67.99,18.03,-5.416
91578287,0.09914,-0.9515,-0.9517,-0.08512,0.039670000000000004,0.2606,0.05072,0.27240000000000003,-0.05297,-0.34740000000000004,-0.7412000000000001,-155.4,47.86,1.113
91578480,0.09914,0.3773,-0.6423,0.027370000000000002,0.08186,-0.04168,0.15610000000000002,0.1177,0.17700000000000002,-0.060300000000000006,-1.359,12.370000000000001,16.75,3.875
91578664,0.04288,0.0117,-0.7337,0.5547000000000001,0.039670000000000004,0.35900000000000004,0.48660000000000003,-0.24780000000000002,-0.0029289999999999997,-0.1044,-1.5270000000000001,91.18,-29.89,14.25
91578845,0.1202,-0.7265,-0.8532000000000001,0.5406000000000001,0.117,0.1973,0.04369000000000001,-0.23370000000000002,-0.09985000000000001,-0.6359,-1.434,161.70000000000002,-59.32,17.53
91579041,0.2116,-0.6,-0.8743000000000001,0.1047,0.2154,0.4294,-0.054740000000000004,0.2021,-0.1047,-0.14450000000000002,-1.109,-15.620000000000001,-11.35,-2.395
91579226,0.1061,-0.48040000000000005,-0.7618,0.2101,0.1592,-0.11900000000000001,0.04369000000000001,-0.06503,-0.113,-0.3215,-0.21380000000000002,-72.78,15.1,-12.32
91579410,0.1835,-0.1218,-0.8884000000000001,-0.04997000000000001,0.011550000000000001,0.1481,0.1913,0.23020000000000002,-0.06445000000000001,-0.1174,-0.6176,-125.60000000000001,43.04,3.738
91579604,0.1342,-0.3257,-0.804,-0.021840000000000002,0.1029,0.03565,0.10690000000000001,0.08261,0.18480000000000002,0.014400000000000001,-1.339,24.42,4.104,2.3040000000000003
91579789,0.1061,-0.3679,-0.9165000000000001,0.44220000000000004,0.05373000000000001,0.4223,0.36710000000000004,-0.2548,-0.09765000000000001,-0.052000000000000005,-1.549,90.86,-30.42,15.76
91579979,0.1202,-0.5789000000000001,-0.804,0.41400000000000003,0.046700000000000005,0.1973,0.1421,-0.11420000000000001,0.197,-0.07421000000000001,-1.473,183.20000000000002,-59.15,19.6
91580165,0.1553,-0.33280000000000004,-0.9025000000000001,-0.0007524,0.117,0.2536,-0.061770000000000005,0.2373,-0.0007323999999999999,0.2023,-1.002,-76.75,16.38,-7.125
91580348,0.11320000000000001,-0.1359,-0.7618,0.11170000000000001,-0.0025109999999999998,-0.04871,0.001508,0.061520000000000005,-0.03588,0.277,-0.18530000000000002,-94.11,5.126,-27.75
91580533,0.1342,-0.19920000000000002,-0.804,-0.06403,0.10990000000000001,-0.18230000000000002,0.1983,0.3146,-0.1889,-0.13570000000000002,-0.6557000000000001,-127,41.25,3.677
91580726,0.09914,-0.3047,-0.8251000000000001,0.04143,0.131,0.127,0.1983,0.04043,0.1923,0.18230000000000002,-1.387,66.57000000000001,-2.96,12.57
91580909,0.1764,-0.009389,-0.6775,0.42810000000000004,0.08889000000000001,0.4153,0.3108,-0.23370000000000002,0.09716000000000001,-0.16740000000000002,-1.5010000000000001,132,-36.04,16.06
91581101,0.09914,-0.6773,-0.7267,0.3719,0.00452,-0.2737,-0.040670000000000005,-0.08613000000000001,-0.010740000000000001,-0.5029,-1.025,139,-48.85,20.400000000000002
91581326,0.1272,-0.5437000000000001,-0.804,-0.04997000000000001,0.1521,0.4505,0.1632,0.2584,-0.22110000000000002,0.24750000000000003,-0.9453,-94.32000000000001,37.44,-15.89
91581512,0.04288,-1.05,-1.12,0.09065000000000001,0.1451,-0.133,-0.02661,0.1037,0.006591,0.1728,-0.33390000000000003,-185.9,40.51,-4.928
91581695,0.11320000000000001,0.22260000000000002,-0.6353,-0.27490000000000003,0.09592,0.134,0.10690000000000001,0.4693,-0.11370000000000001,-0.1005,-1.092,-71.21000000000001,50.58,4.348
91581889,0.03585,-0.1218,-0.6282,0.006278,0.1381,0.24650000000000002,0.114,0.07558000000000001,0.23020000000000002,-0.30660000000000004,-1.302,141.20000000000002,-38.49,11.52
91582072,0.1061,-0.5297000000000001,-0.8532000000000001,0.3156,0.046700000000000005,0.16920000000000002,0.1772,-0.07909000000000001,0.1799,-0.006103,-1.77,47.54,-8.728,7.904
91582266,0.04288,-0.5015000000000001,-0.804,0.1398,-0.0025109999999999998,0.007534,-0.1039,0.09668,-0.017570000000000002,-0.7487,-1.151,44.95,-15.59,22.150000000000002
91582450,0.09914,-0.49450000000000005,-0.9236000000000001,-0.007783,0.09592,0.042690000000000006,0.17020000000000002,0.15990000000000001,0.1135,0.2041,-0.8598,-80.13,32.51,-17.57
91582635,0.1764,-0.9797,-1.0150000000000001,-0.1905,0.1381,-0.006528,0.114,0.27940000000000004,0.10490000000000001,-0.2316,-0.625,-186.3,57.7,-3.677
91582747,0.21860000000000002,0.046860000000000006,-0.7126,-0.2116,0.1029,0.09893,0.2194,0.46230000000000004,-0.055900000000000005,-0.07006000000000001,-0.562,-108.60000000000001,46.24,0.4425
91582788,0.2046,-0.09376000000000001,-0.6282,-0.507,0.18030000000000002,0.4505,0.2265,0.5466,0.3649,-0.1855,-0.8540000000000001,-86.7,52.7,-3.799
91582973,0.1272,0.314,-0.7337,0.4562,0.05373000000000001,0.10590000000000001,0.4444,-0.2056,0.14200000000000002,-0.09082000000000001,-1.555,134.5,-33.67,21.28
91583164,0.1061,-0.6492,-0.7126,0.5054000000000001,0.03264,0.3309,0.12100000000000001,-0.1845,0.19890000000000002,-0.04956000000000001,-1.564,99.8,-43.74,17.94
91583348,0.1342,-0.5437000000000001,-0.7056,0.27340000000000003,0.07483000000000001,-0.11900000000000001,-0.054740000000000004,-0.08613000000000001,-0.04003,-0.7724000000000001,-1.2,32.69,-39.45,9.963000000000001
91583540,0.09914,-0.382,-0.8884000000000001,0.3297,0.039670000000000004,-0.04168,0.17020000000000002,0.01933,0.037840000000000006,0.013420000000000001,-0.7473000000000001,-64.19,26.12,-12.32
91583725,0.11320000000000001,-0.7617,-0.9517,-0.11320000000000001,0.10990000000000001,0.2606,0.2968,0.399,0.22240000000000001,-0.032220000000000006,-0.4597,-152.70000000000002,60.01,-4.0280000000000005
91583907,0.16240000000000002,-0.5015000000000001,-0.9165000000000001,-0.31010000000000004,0.08186,-0.11900000000000001,0.029630000000000004,0.27940000000000004,0.06445000000000001,-0.1489,-1.441,-34.910000000000004,34.75,-22.240000000000002
91584102,0.1272,0.39840000000000003,-0.5861000000000001,0.30860000000000004,0.09592,0.2325,0.2265,-0.1353,0.04028,-0.035640000000000005,-1.369,125.2,-33.99,24.96
91584286,0.049920000000000006,-0.6422,-0.8603000000000001,0.2172,0.07483000000000001,0.0005025,-0.08989000000000001,-0.1212,0.40890000000000004,0.11570000000000001,-1.727,79.4,-13.24,10.52
91584397,0.1061,-0.6632,-0.7829,0.46330000000000005,0.011550000000000001,0.03565,-0.01255,-0.2197,0.1291,-0.5671,-1.293,128.8,-48.660000000000004,17.97
91584438,0.01476,-0.7476,-0.9376000000000001,0.5828,-0.03063,-0.4213,0.04369000000000001,-0.3462,0.1506,0.019530000000000002,-1.12,77.43,-27.8,7.614
91584623,0.1061,-0.4172,-0.8251000000000001,0.1258,0.00452,0.2887,0.2827,0.27240000000000003,-0.05883000000000001,0.1315,-0.9453,-52.230000000000004,36.300000000000004,-14.92
91584808,0.14830000000000002,-1.1340000000000001,-1.071,-0.08512,0.10990000000000001,-0.1401,0.10690000000000001,0.3146,0.052730000000000006,-0.07128000000000001,-0.44970000000000004,-190.4,51.74,-4.714
91585000,0.16240000000000002,0.1593,-0.7267,-0.4577,0.1592,2.0460000000000003,1.815,0.5255000000000001,-2.279,0.13470000000000001,-1.252,-75.97,55.14,-7.476
91585182,0.0921,0.2788,-0.6493,0.3156,0.08186,0.028620000000000003,0.2757,-0.2126,-0.06274,-0.08056,-1.426,119.60000000000001,-37.01,23.39
91585375,0.1061,-0.7265,-0.6986,0.44220000000000004,0.07483000000000001,0.23950000000000002,0.3249,-0.2056,0.26480000000000004,0.1477,-1.756,122.2,-34.94,19.240000000000002
91585560,0.1835,-0.6492,-0.8814000000000001,0.16790000000000002,0.08889000000000001,0.18330000000000002,0.1772,0.04746,0.0664,-0.06347,-1.339,12.34,-20.06,-3.005
91585784,0.1553,-0.2836,-0.8954000000000001,0.1539,0.05373000000000001,-0.013560000000000001,0.08588000000000001,0.061520000000000005,-0.03588,0.02783,-0.37420000000000003,-73.10000000000001,22.12,-10.16
91585980,0.1553,-0.5156000000000001,-0.9587,-0.09215000000000001,0.07483000000000001,-0.1119,0.128,0.24430000000000002,0.017570000000000002,0.019280000000000002,-0.3481,-137,48.99,0.4577
91586162,0.05695000000000001,-0.382,-0.9025000000000001,-0.2046,0.1381,-0.2174,-0.1461,0.4693,0.02075,0.011470000000000001,-1.495,-20.150000000000002,22.29,-2.914
91586346,0.11320000000000001,-0.48040000000000005,-0.7759,0.11170000000000001,0.1029,0.07081000000000001,-0.1391,0.08965000000000001,0.311,0.13470000000000001,-1.499,108.9,-39.44,9.963000000000001
91586538,0.1272,-0.607,-0.7337,0.40700000000000003,0.1029,0.028620000000000003,-0.01958,-0.23370000000000002,0.02221,-0.44620000000000004,-1.686,153.3,-60.77,19.77
91586722,0.16240000000000002,-0.1922,-0.6845,-0.07106000000000001,0.10990000000000001,0.028620000000000003,-0.3078,0.12480000000000001,-0.2639,-0.2373,-1.416,-34.160000000000004,-22.93,-7.049
91586917,0.1413,-0.3961,-0.6775,0.3437,0.117,0.028620000000000003,0.2897,-0.07206,-0.1345,-0.1381,-0.15380000000000002,-98.81,17.02,-13.68
91587100,0.09914,-0.9164,-0.9587,-0.1484,0.1451,-0.04168,0.17020000000000002,0.3638,-0.1494,-0.404,-0.8320000000000001,-125.60000000000001,42.050000000000004,-1.708
91587283,0.1342,-0.2484,-0.9446,-0.4859,0.131,-0.055740000000000005,0.07182000000000001,0.5959,0.34,0.05346000000000001,-1.445,44.63,2.777,6.942
91587476,0.049920000000000006,-0.2554,-0.7126,0.632,-0.0025109999999999998,0.24650000000000002,0.3108,-0.42360000000000003,0.036860000000000004,-0.09985000000000001,-1.538,118.60000000000001,-39.36,18.06
91587660,0.1202,-0.49450000000000005,-0.7126,0.28750000000000003,0.10990000000000001,0.07784,0.008539999999999999,-0.09316,0.11520000000000001,-0.2109,-1.425,151.8,-55.08,18.05
91587844,0.1202,-0.48750000000000004,-0.8743000000000001,-0.021840000000000002,0.1451,0.15510000000000002,-0.0688,0.1388,-0.055170000000000004,0.019280000000000002,-0.7758,-28.25,5.0040000000000004,-5.2330000000000005
91588041,0.16240000000000002,-0.4312,-0.9095000000000001,-0.1484,0.124,-0.5690000000000001,-0.1461,0.23020000000000002,0.013420000000000001,0.1198,-0.3029,-171.10000000000002,30.77,-2.5020000000000002
91588222,0.1272,-0.5226000000000001,-0.8532000000000001,-0.46480000000000005,0.1029,0.6755,0.5288,0.6099,0.2197,-0.09326000000000001,-0.8461000000000001,-117,59.18,-4.15
91588416,0.14830000000000002,-0.3257,-0.8532000000000001,0.11170000000000001,0.08889000000000001,-0.3159,0.01557,0.2232,0.3652,-0.1469,-1.484,83.93,-17.3,13.71
91588598,0.1202,-0.5437000000000001,-0.6986,0.5547000000000001,-0.05876000000000001,0.35900000000000004,0.2335,-0.3251,0.15860000000000002,-0.44210000000000005,-1.419,88.36,-41.59,12.26
91588791,0.09914,-0.9797,-1,0.9906,-0.10790000000000001,-0.2877,-0.005522,-0.4869,-0.2343,-0.5734,-1.33,136.3,-48.01,16.51
