Time,Watts,Cadence
2025-01-01T11:14:16.000Z,215,34
2025-01-01T11:14:17.000Z,212,39
2025-01-01T11:14:18.000Z,265,39
2025-01-01T11:14:19.000Z,205,43
2025-01-01T11:14:20.000Z,206,43
2025-01-01T11:14:21.000Z,198,43
2025-01-01T11:14:22.000Z,202,46
2025-01-01T11:14:23.000Z,205,46
2025-01-01T11:14:24.000Z,202,47
2025-01-01T11:14:25.000Z,196,47
2025-01-01T11:14:26.000Z,180,48
2025-01-01T11:14:27.000Z,204,48
2025-01-01T11:14:28.000Z,193,47
2025-01-01T11:14:29.000Z,205,47
2025-01-01T11:14:30.000Z,205,45
2025-01-01T11:14:31.000Z,202,45
2025-01-01T11:14:32.000Z,182,45
2025-01-01T11:14:33.000Z,187,45
2025-01-01T11:14:34.000Z,208,47
2025-01-01T11:14:35.000Z,194,47
2025-01-01T11:14:36.000Z,205,49
2025-01-01T11:14:37.000Z,211,49
2025-01-01T11:14:38.000Z,208,50
2025-01-01T11:14:39.000Z,203,50
2025-01-01T11:14:40.000Z,207,51
2025-01-01T11:14:41.000Z,188,51
2025-01-01T11:14:42.000Z,192,52
2025-01-01T11:14:43.000Z,194,52
2025-01-01T11:14:44.000Z,193,52
2025-01-01T11:14:45.000Z,197,52
2025-01-01T11:14:46.000Z,203,52
2025-01-01T11:14:47.000Z,190,52
2025-01-01T11:14:48.000Z,208,52
2025-01-01T11:14:49.000Z,207,52
2025-01-01T11:14:50.000Z,208,54
2025-01-01T11:14:51.000Z,194,54
2025-01-01T11:14:52.000Z,200,54
2025-01-01T11:14:53.000Z,194,54
2025-01-01T11:14:54.000Z,194,54
2025-01-01T11:14:55.000Z,206,54
2025-01-01T11:14:56.000Z,189,55
2025-01-01T11:14:57.000Z,192,54
2025-01-01T11:14:58.000Z,207,54
2025-01-01T11:14:59.000Z,202,54
2025-01-01T11:15:00.000Z,205,54
2025-01-01T11:15:01.000Z,204,55
2025-01-01T11:15:02.000Z,200,55
2025-01-01T11:15:03.000Z,208,54
2025-01-01T11:15:04.000Z,206,54
2025-01-01T11:15:05.000Z,196,54
2025-01-01T11:15:06.000Z,192,54
2025-01-01T11:15:07.000Z,195,55
2025-01-01T11:15:08.000Z,194,55
2025-01-01T11:15:09.000Z,194,55
2025-01-01T11:15:10.000Z,206,55
2025-01-01T11:15:11.000Z,201,55
2025-01-01T11:15:12.000Z,205,54
2025-01-01T11:15:13.000Z,207,54
2025-01-01T11:15:14.000Z,205,54
2025-01-01T11:15:15.000Z,197,54
2025-01-01T11:15:16.000Z,194,55
2025-01-01T11:15:17.000Z,202,55
2025-01-01T11:15:18.000Z,197,55
2025-01-01T11:15:19.000Z,203,56
2025-01-01T11:15:20.000Z,202,56
2025-01-01T11:15:21.000Z,201,57
2025-01-01T11:15:22.000Z,201,57
2025-01-01T11:15:23.000Z,203,58
2025-01-01T11:15:24.000Z,201,58
2025-01-01T11:15:25.000Z,203,58
2025-01-01T11:15:26.000Z,204,58
2025-01-01T11:15:27.000Z,198,58
2025-01-01T11:15:28.000Z,200,59
2025-01-01T11:15:29.000Z,199,59
2025-01-01T11:15:30.000Z,202,60
2025-01-01T11:15:31.000Z,199,60
2025-01-01T11:15:32.000Z,199,60
2025-01-01T11:15:33.000Z,199,60
2025-01-01T11:15:34.000Z,199,60
2025-01-01T11:15:35.000Z,199,61
2025-01-01T11:15:36.000Z,199,60
2025-01-01T11:15:37.000Z,201,60
2025-01-01T11:15:38.000Z,195,60
2025-01-01T11:15:39.000Z,198,60
2025-01-01T11:15:40.000Z,200,59
2025-01-01T11:15:41.000Z,201,58
2025-01-01T11:15:42.000Z,202,58
2025-01-01T11:15:43.000Z,195,57
2025-01-01T11:15:44.000Z,204,57
2025-01-01T11:15:45.000Z,200,57
2025-01-01T11:15:46.000Z,202,57
2025-01-01T11:15:47.000Z,201,58
2025-01-01T11:15:48.000Z,198,58
2025-01-01T11:15:49.000Z,198,58
2025-01-01T11:15:50.000Z,200,58
2025-01-01T11:15:51.000Z,198,58
2025-01-01T11:15:52.000Z,201,58
2025-01-01T11:15:53.000Z,205,58
2025-01-01T11:15:54.000Z,188,59
2025-01-01T11:15:55.000Z,202,58
2025-01-01T11:15:56.000Z,202,58
2025-01-01T11:15:57.000Z,207,58
2025-01-01T11:15:58.000Z,201,58
2025-01-01T11:15:59.000Z,196,60
2025-01-01T11:16:00.000Z,193,60
2025-01-01T11:16:01.000Z,199,60
2025-01-01T11:16:02.000Z,201,59
2025-01-01T11:16:03.000Z,200,59
2025-01-01T11:16:04.000Z,203,58
2025-01-01T11:16:05.000Z,195,58
2025-01-01T11:16:06.000Z,197,58
2025-01-01T11:16:07.000Z,198,59
2025-01-01T11:16:08.000Z,196,59
2025-01-01T11:16:09.000Z,204,59
2025-01-01T11:16:10.000Z,198,59
2025-01-01T11:16:11.000Z,203,57
2025-01-01T11:16:12.000Z,205,57
2025-01-01T11:16:13.000Z,194,57
2025-01-01T11:16:14.000Z,194,59
2025-01-01T11:16:15.000Z,205,59
2025-01-01T11:16:16.000Z,201,60
2025-01-01T11:16:17.000Z,199,60
2025-01-01T11:16:18.000Z,199,59
2025-01-01T11:16:19.000Z,201,59
2025-01-01T11:16:20.000Z,202,59
2025-01-01T11:16:21.000Z,200,58
2025-01-01T11:16:22.000Z,200,58
2025-01-01T11:16:23.000Z,202,58
2025-01-01T11:16:24.000Z,198,58
2025-01-01T11:16:25.000Z,206,58
2025-01-01T11:16:26.000Z,200,60
2025-01-01T11:16:27.000Z,158,60
2025-01-01T11:16:28.000Z,63,60
2025-01-01T11:16:29.000Z,0,0
2025-01-01T11:16:30.000Z,0,0
2025-01-01T11:16:31.000Z,0,0
2025-01-01T11:16:32.000Z,0,0
2025-01-01T11:16:33.000Z,0,0
2025-01-01T11:16:34.000Z,0,0
2025-01-01T11:16:35.000Z,0,0
2025-01-01T11:16:36.000Z,0,0
2025-01-01T11:16:37.000Z,0,0
2025-01-01T11:16:38.000Z,0,0
2025-01-01T11:16:39.000Z,0,0
2025-01-01T11:16:40.000Z,0,0
2025-01-01T11:16:41.000Z,0,0
2025-01-01T11:16:42.000Z,0,0
2025-01-01T11:16:43.000Z,0,0
2025-01-01T11:16:44.000Z,0,0
2025-01-01T11:16:45.000Z,0,0
2025-01-01T11:16:46.000Z,64,13
2025-01-01T11:16:47.000Z,5,12
2025-01-01T11:16:48.000Z,11,10
2025-01-01T11:16:49.000Z,5,0
2025-01-01T11:16:50.000Z,0,0
2025-01-01T11:16:51.000Z,0,0
2025-01-01T11:16:52.000Z,0,0
2025-01-01T11:16:53.000Z,7,0
2025-01-01T11:16:54.000Z,66,14
2025-01-01T11:16:55.000Z,48,22
2025-01-01T11:16:56.000Z,53,27
2025-01-01T11:16:57.000Z,207,33
2025-01-01T11:16:58.000Z,0,0
2025-01-01T11:16:59.000Z,0,0
2025-01-01T11:17:00.000Z,0,0
2025-01-01T11:17:01.000Z,0,0
2025-01-01T11:17:02.000Z,0,0
2025-01-01T11:17:03.000Z,0,0
2025-01-01T11:17:04.000Z,0,0
2025-01-01T11:17:05.000Z,0,0
2025-01-01T11:17:06.000Z,0,0
2025-01-01T11:17:07.000Z,0,0
2025-01-01T11:17:08.000Z,31,0
2025-01-01T11:17:09.000Z,17,12
2025-01-01T11:17:10.000Z,49,17
2025-01-01T11:17:11.000Z,59,27
2025-01-01T11:17:12.000Z,191,31
2025-01-01T11:17:13.000Z,0,0
2025-01-01T11:17:14.000Z,0,0
2025-01-01T11:17:15.000Z,0,0
2025-01-01T11:17:16.000Z,0,0
2025-01-01T11:17:17.000Z,0,0
2025-01-01T11:17:18.000Z,0,0
2025-01-01T11:17:19.000Z,0,0
2025-01-01T11:17:20.000Z,0,0
2025-01-01T11:17:21.000Z,0,0
2025-01-01T11:17:22.000Z,0,0
2025-01-01T11:17:23.000Z,171,17
2025-01-01T11:17:24.000Z,50,24
2025-01-01T11:17:25.000Z,173,38
2025-01-01T11:17:26.000Z,171,34
2025-01-01T11:17:27.000Z,206,34
2025-01-01T11:17:28.000Z,205,38
2025-01-01T11:17:29.000Z,192,38
2025-01-01T11:17:30.000Z,178,43
2025-01-01T11:17:31.000Z,191,43
2025-01-01T11:17:32.000Z,200,43
2025-01-01T11:17:33.000Z,212,41
2025-01-01T11:17:34.000Z,207,41
2025-01-01T11:17:35.000Z,229,42
2025-01-01T11:17:36.000Z,217,42
2025-01-01T11:17:37.000Z,228,46
2025-01-01T11:17:38.000Z,212,46
2025-01-01T11:17:39.000Z,195,49
2025-01-01T11:17:40.000Z,204,53
2025-01-01T11:17:41.000Z,205,53
2025-01-01T11:17:42.000Z,204,55
2025-01-01T11:17:43.000Z,204,55
2025-01-01T11:17:44.000Z,210,57
2025-01-01T11:17:45.000Z,202,57
2025-01-01T11:17:46.000Z,200,59
2025-01-01T11:17:47.000Z,205,60
2025-01-01T11:17:48.000Z,203,60
2025-01-01T11:17:49.000Z,202,61
2025-01-01T11:17:50.000Z,200,60
2025-01-01T11:17:51.000Z,193,60
2025-01-01T11:17:52.000Z,200,60
2025-01-01T11:17:53.000Z,201,60
2025-01-01T11:17:54.000Z,206,60
2025-01-01T11:17:55.000Z,203,61
2025-01-01T11:17:56.000Z,201,61
2025-01-01T11:17:57.000Z,203,63
2025-01-01T11:17:58.000Z,202,63
2025-01-01T11:17:59.000Z,200,64
2025-01-01T11:18:00.000Z,199,64
2025-01-01T11:18:01.000Z,199,64
2025-01-01T11:18:02.000Z,197,65
2025-01-01T11:18:03.000Z,202,65
2025-01-01T11:18:04.000Z,200,65
2025-01-01T11:18:05.000Z,201,65
2025-01-01T11:18:06.000Z,203,62
2025-01-01T11:18:07.000Z,201,62
2025-01-01T11:18:08.000Z,199,63
2025-01-01T11:18:09.000Z,204,65
2025-01-01T11:18:10.000Z,193,65
2025-01-01T11:18:11.000Z,198,63
2025-01-01T11:18:12.000Z,199,63
2025-01-01T11:18:13.000Z,202,63
2025-01-01T11:18:14.000Z,199,63
2025-01-01T11:18:15.000Z,202,63
2025-01-01T11:18:16.000Z,199,62
2025-01-01T11:18:17.000Z,203,62
2025-01-01T11:18:18.000Z,205,62
2025-01-01T11:18:19.000Z,200,63
2025-01-01T11:18:20.000Z,197,64
2025-01-01T11:18:21.000Z,198,64
2025-01-01T11:18:22.000Z,200,64
2025-01-01T11:18:23.000Z,197,64
2025-01-01T11:18:24.000Z,199,63
2025-01-01T11:18:25.000Z,201,63
2025-01-01T11:18:26.000Z,200,63
2025-01-01T11:18:27.000Z,200,63
2025-01-01T11:18:28.000Z,200,63
2025-01-01T11:18:29.000Z,201,63
2025-01-01T11:18:30.000Z,201,64
2025-01-01T11:18:31.000Z,202,64
2025-01-01T11:18:32.000Z,201,66
2025-01-01T11:18:33.000Z,203,66
2025-01-01T11:18:34.000Z,202,66
2025-01-01T11:18:35.000Z,194,66
2025-01-01T11:18:36.000Z,192,66
2025-01-01T11:18:37.000Z,201,66
2025-01-01T11:18:38.000Z,200,66
2025-01-01T11:18:39.000Z,193,66
2025-01-01T11:18:40.000Z,192,66
2025-01-01T11:18:41.000Z,201,66
2025-01-01T11:18:42.000Z,200,66
2025-01-01T11:18:43.000Z,199,66
2025-01-01T11:18:44.000Z,201,66
2025-01-01T11:18:45.000Z,222,64
2025-01-01T11:18:46.000Z,201,64
2025-01-01T11:18:47.000Z,201,64
2025-01-01T11:18:48.000Z,198,64
2025-01-01T11:18:49.000Z,200,64
2025-01-01T11:18:50.000Z,203,67
2025-01-01T11:18:51.000Z,223,68
2025-01-01T11:18:52.000Z,220,68
2025-01-01T11:18:53.000Z,231,69
2025-01-01T11:18:54.000Z,229,70
2025-01-01T11:18:55.000Z,227,70
2025-01-01T11:18:56.000Z,230,69
2025-01-01T11:18:57.000Z,232,68
2025-01-01T11:18:58.000Z,230,68
2025-01-01T11:18:59.000Z,229,68
2025-01-01T11:19:00.000Z,233,68
2025-01-01T11:19:01.000Z,233,68
2025-01-01T11:19:02.000Z,229,67
2025-01-01T11:19:03.000Z,230,67
2025-01-01T11:19:04.000Z,232,67
2025-01-01T11:19:05.000Z,232,68
2025-01-01T11:19:06.000Z,230,69
2025-01-01T11:19:07.000Z,230,69
2025-01-01T11:19:08.000Z,226,69
2025-01-01T11:19:09.000Z,230,67
2025-01-01T11:19:10.000Z,228,68
2025-01-01T11:19:11.000Z,229,68
2025-01-01T11:19:12.000Z,231,69
2025-01-01T11:19:13.000Z,230,68
2025-01-01T11:19:14.000Z,229,68
2025-01-01T11:19:15.000Z,231,69
2025-01-01T11:19:16.000Z,229,67
2025-01-01T11:19:17.000Z,229,67
2025-01-01T11:19:18.000Z,230,66
2025-01-01T11:19:19.000Z,225,66
2025-01-01T11:19:20.000Z,232,65
2025-01-01T11:19:21.000Z,231,65
2025-01-01T11:19:22.000Z,233,65
2025-01-01T11:19:23.000Z,228,65
2025-01-01T11:19:24.000Z,235,65
2025-01-01T11:19:25.000Z,229,65
2025-01-01T11:19:26.000Z,226,64
2025-01-01T11:19:27.000Z,226,64
2025-01-01T11:19:28.000Z,229,64
2025-01-01T11:19:29.000Z,224,64
2025-01-01T11:19:30.000Z,231,65
2025-01-01T11:19:31.000Z,222,65
2025-01-01T11:19:32.000Z,227,65
2025-01-01T11:19:33.000Z,226,65
2025-01-01T11:19:34.000Z,233,65
2025-01-01T11:19:35.000Z,233,65
2025-01-01T11:19:36.000Z,227,65
2025-01-01T11:19:37.000Z,231,65
2025-01-01T11:19:38.000Z,229,63
2025-01-01T11:19:39.000Z,225,63
2025-01-01T11:19:40.000Z,225,63
2025-01-01T11:19:41.000Z,221,64
2025-01-01T11:19:42.000Z,218,64
2025-01-01T11:19:43.000Z,233,63
2025-01-01T11:19:44.000Z,226,63
2025-01-01T11:19:45.000Z,232,63
2025-01-01T11:19:46.000Z,235,64
2025-01-01T11:19:47.000Z,231,64
2025-01-01T11:19:48.000Z,226,64
2025-01-01T11:19:49.000Z,230,64
2025-01-01T11:19:50.000Z,222,64
2025-01-01T11:19:51.000Z,237,63
2025-01-01T11:19:52.000Z,226,62
2025-01-01T11:19:53.000Z,236,62
2025-01-01T11:19:54.000Z,232,64
2025-01-01T11:19:55.000Z,231,65
2025-01-01T11:19:56.000Z,226,65
2025-01-01T11:19:57.000Z,233,64
2025-01-01T11:19:58.000Z,231,64
2025-01-01T11:19:59.000Z,238,64
2025-01-01T11:20:00.000Z,230,66
2025-01-01T11:20:01.000Z,231,66
2025-01-01T11:20:02.000Z,230,66
2025-01-01T11:20:03.000Z,231,66
2025-01-01T11:20:04.000Z,233,66
2025-01-01T11:20:05.000Z,231,67
2025-01-01T11:20:06.000Z,230,67
2025-01-01T11:20:07.000Z,231,67
2025-01-01T11:20:08.000Z,233,67
2025-01-01T11:20:09.000Z,231,68
2025-01-01T11:20:10.000Z,226,68
2025-01-01T11:20:11.000Z,230,68
2025-01-01T11:20:12.000Z,251,66
2025-01-01T11:20:13.000Z,231,66
2025-01-01T11:20:14.000Z,228,66
2025-01-01T11:20:15.000Z,229,67
2025-01-01T11:20:16.000Z,234,67
2025-01-01T11:20:17.000Z,224,65
2025-01-01T11:20:18.000Z,226,65
2025-01-01T11:20:19.000Z,227,65
2025-01-01T11:20:20.000Z,235,65
2025-01-01T11:20:21.000Z,230,64
2025-01-01T11:20:22.000Z,229,64
2025-01-01T11:20:23.000Z,227,65
2025-01-01T11:20:24.000Z,229,65
2025-01-01T11:20:25.000Z,230,65
2025-01-01T11:20:26.000Z,234,64
2025-01-01T11:20:27.000Z,225,65
2025-01-01T11:20:28.000Z,235,65
2025-01-01T11:20:29.000Z,228,65
2025-01-01T11:20:30.000Z,224,65
2025-01-01T11:20:31.000Z,226,63
2025-01-01T11:20:32.000Z,225,63
2025-01-01T11:20:33.000Z,226,63
2025-01-01T11:20:34.000Z,232,63
2025-01-01T11:20:35.000Z,227,62
2025-01-01T11:20:36.000Z,235,62
2025-01-01T11:20:37.000Z,237,62
2025-01-01T11:20:38.000Z,238,62
2025-01-01T11:20:39.000Z,239,61
2025-01-01T11:20:40.000Z,232,61
2025-01-01T11:20:41.000Z,224,61
2025-01-01T11:20:42.000Z,224,62
2025-01-01T11:20:43.000Z,224,62
2025-01-01T11:20:44.000Z,223,60
2025-01-01T11:20:45.000Z,220,60
2025-01-01T11:20:46.000Z,239,60
2025-01-01T11:20:47.000Z,242,60
2025-01-01T11:20:48.000Z,236,60
2025-01-01T11:20:49.000Z,237,60
2025-01-01T11:20:50.000Z,236,61
2025-01-01T11:20:51.000Z,234,61
2025-01-01T11:20:52.000Z,235,62
2025-01-01T11:20:53.000Z,225,62
2025-01-01T11:20:54.000Z,234,64
2025-01-01T11:20:55.000Z,214,63
2025-01-01T11:20:56.000Z,77,63
2025-01-01T11:20:57.000Z,0,0
2025-01-01T11:20:58.000Z,228,0
2025-01-01T11:20:59.000Z,276,0
2025-01-01T11:21:00.000Z,289,35
2025-01-01T11:21:01.000Z,261,35
2025-01-01T11:21:02.000Z,230,25
2025-01-01T11:21:03.000Z,228,25
2025-01-01T11:21:04.000Z,247,40
2025-01-01T11:21:05.000Z,244,40
2025-01-01T11:21:06.000Z,230,42
2025-01-01T11:21:07.000Z,0,0
2025-01-01T11:21:08.000Z,0,0
2025-01-01T11:21:09.000Z,0,0
2025-01-01T11:21:10.000Z,0,0
2025-01-01T11:21:11.000Z,0,0
2025-01-01T11:21:12.000Z,0,0
2025-01-01T11:21:13.000Z,0,0
2025-01-01T11:21:14.000Z,80,0
2025-01-01T11:21:15.000Z,101,0
2025-01-01T11:21:16.000Z,233,0
2025-01-01T11:21:17.000Z,217,28
2025-01-01T11:21:18.000Z,273,28
2025-01-01T11:21:19.000Z,255,26
2025-01-01T11:21:20.000Z,242,26
2025-01-01T11:21:21.000Z,223,43
2025-01-01T11:21:22.000Z,221,43
2025-01-01T11:21:23.000Z,222,47
2025-01-01T11:21:24.000Z,21,53
2025-01-01T11:21:25.000Z,0,0
2025-01-01T11:21:26.000Z,0,0
2025-01-01T11:21:27.000Z,0,0
2025-01-01T11:21:28.000Z,0,0
2025-01-01T11:21:29.000Z,0,0
2025-01-01T11:21:30.000Z,0,0
2025-01-01T11:21:31.000Z,0,0
2025-01-01T11:21:32.000Z,0,0
2025-01-01T11:21:33.000Z,455,23
2025-01-01T11:21:34.000Z,246,34
2025-01-01T11:21:35.000Z,217,42
2025-01-01T11:21:36.000Z,267,42
2025-01-01T11:21:37.000Z,236,48
2025-01-01T11:21:38.000Z,228,56
2025-01-01T11:21:39.000Z,230,56
2025-01-01T11:21:40.000Z,229,59
2025-01-01T11:21:41.000Z,230,59
2025-01-01T11:21:42.000Z,230,62
2025-01-01T11:21:43.000Z,230,65
2025-01-01T11:21:44.000Z,231,66
2025-01-01T11:21:45.000Z,230,66
2025-01-01T11:21:46.000Z,228,67
2025-01-01T11:21:47.000Z,229,67
2025-01-01T11:21:48.000Z,229,67
2025-01-01T11:21:49.000Z,223,67
2025-01-01T11:21:50.000Z,54,67
2025-01-01T11:21:51.000Z,12,0
2025-01-01T11:21:52.000Z,0,0
2025-01-01T11:21:53.000Z,0,0
2025-01-01T11:21:54.000Z,0,0
2025-01-01T11:21:55.000Z,0,0
2025-01-01T11:21:56.000Z,0,0
2025-01-01T11:21:57.000Z,0,0
2025-01-01T11:21:58.000Z,0,0
2025-01-01T11:21:59.000Z,0,0
2025-01-01T11:22:00.000Z,0,0
2025-01-01T11:22:01.000Z,0,0
2025-01-01T11:22:02.000Z,217,17
2025-01-01T11:22:03.000Z,407,38
2025-01-01T11:22:04.000Z,243,47
2025-01-01T11:22:05.000Z,192,42
2025-01-01T11:22:06.000Z,239,47
2025-01-01T11:22:07.000Z,229,47
2025-01-01T11:22:08.000Z,235,54
2025-01-01T11:22:09.000Z,228,58
2025-01-01T11:22:10.000Z,209,58
2025-01-01T11:22:11.000Z,211,60
2025-01-01T11:22:12.000Z,197,60
2025-01-01T11:22:13.000Z,0,0
2025-01-01T11:22:14.000Z,0,0
2025-01-01T11:22:15.000Z,0,0
2025-01-01T11:22:16.000Z,0,0
2025-01-01T11:22:17.000Z,0,0
2025-01-01T11:22:18.000Z,0,0
2025-01-01T11:22:19.000Z,0,0
2025-01-01T11:22:20.000Z,0,0
2025-01-01T11:22:21.000Z,0,0
2025-01-01T11:22:22.000Z,0,0
2025-01-01T11:22:23.000Z,0,0
2025-01-01T11:22:24.000Z,331,19
2025-01-01T11:22:25.000Z,337,38
2025-01-01T11:22:26.000Z,206,43
2025-01-01T11:22:27.000Z,222,40
2025-01-01T11:22:28.000Z,237,46
2025-01-01T11:22:29.000Z,243,46
2025-01-01T11:22:30.000Z,229,54
2025-01-01T11:22:31.000Z,234,58
2025-01-01T11:22:32.000Z,232,58
2025-01-01T11:22:33.000Z,229,62
2025-01-01T11:22:34.000Z,234,65
2025-01-01T11:22:35.000Z,43,65
2025-01-01T11:22:36.000Z,0,0
2025-01-01T11:22:37.000Z,0,0
2025-01-01T11:22:38.000Z,0,0
2025-01-01T11:22:39.000Z,0,0
2025-01-01T11:22:40.000Z,0,0
2025-01-01T11:22:41.000Z,0,0
2025-01-01T11:22:42.000Z,0,0
2025-01-01T11:22:43.000Z,0,0
2025-01-01T11:22:44.000Z,0,0
2025-01-01T11:22:45.000Z,0,0
2025-01-01T11:22:46.000Z,0,0
2025-01-01T11:22:47.000Z,0,0
2025-01-01T11:22:48.000Z,0,0
2025-01-01T11:22:49.000Z,0,0
2025-01-01T11:22:50.000Z,0,0
2025-01-01T11:22:51.000Z,0,0
2025-01-01T11:22:52.000Z,78,10
2025-01-01T11:22:53.000Z,233,30
2025-01-01T11:22:54.000Z,283,41
2025-01-01T11:22:55.000Z,234,41
2025-01-01T11:22:56.000Z,271,41
2025-01-01T11:22:57.000Z,231,47
2025-01-01T11:22:58.000Z,235,54
2025-01-01T11:22:59.000Z,251,54
2025-01-01T11:23:00.000Z,353,59
2025-01-01T11:23:01.000Z,427,67
2025-01-01T11:23:02.000Z,328,76
2025-01-01T11:23:03.000Z,371,84
2025-01-01T11:23:04.000Z,365,91
2025-01-01T11:23:05.000Z,426,98
2025-01-01T11:23:06.000Z,375,105
2025-01-01T11:23:07.000Z,213,110
2025-01-01T11:23:08.000Z,202,110
2025-01-01T11:23:09.000Z,128,110
2025-01-01T11:23:10.000Z,156,82
2025-01-01T11:23:11.000Z,96,75
2025-01-01T11:23:12.000Z,73,65
2025-01-01T11:23:13.000Z,71,58
2025-01-01T11:23:14.000Z,47,54
2025-01-01T11:23:15.000Z,0,0
2025-01-01T11:23:16.000Z,0,0
2025-01-01T11:23:17.000Z,0,0
2025-01-01T11:23:18.000Z,0,0
2025-01-01T11:23:19.000Z,11,0
2025-01-01T11:23:20.000Z,0,0
2025-01-01T11:23:21.000Z,0,0
2025-01-01T11:23:22.000Z,0,0
2025-01-01T11:23:23.000Z,0,0
2025-01-01T11:23:24.000Z,0,0
2025-01-01T11:23:25.000Z,0,0
2025-01-01T11:23:26.000Z,0,0
